temp_c,rh_pct,wind_ms,wind_dir_deg,cloud_pct,precip_mm,datetime
13.72,72.71,0.32,343.8,17.98,0.31,2025-01-16 17:00:00
12.71,76.79,0.65,350.2,17.45,0.06,2025-01-16 18:00:00
11.9,79.04,0.87,352.7,16.92,0.01,2025-01-16 19:00:00
10.76,82.99,1.05,0.0,16.4,0.0,2025-01-16 20:00:00
9.73,87.1,1.11,5.1,15.87,0.0,2025-01-16 21:00:00
8.78,90.91,1.12,2.0,15.34,0.0,2025-01-16 22:00:00
8.04,93.53,1.19,356.2,35.19,0.0,2025-01-16 23:00:00
7.47,94.63,1.4,358.8,50.54,0.0,2025-01-17 00:00:00
7.55,90.75,1.66,2.1,57.81,0.0,2025-01-17 01:00:00
7.41,87.07,1.55,359.6,59.61,0.0,2025-01-17 02:00:00
7.15,83.72,1.36,352.8,74.49,0.0,2025-01-17 03:00:00
7.02,80.29,1.35,347.2,89.2,0.0,2025-01-17 04:00:00
6.85,76.88,1.41,344.0,94.33,0.0,2025-01-17 05:00:00
6.57,74.26,1.48,344.7,92.63,0.0,2025-01-17 06:00:00
8.94,65.93,1.63,345.0,89.0,0.0,2025-01-17 07:00:00
13.32,50.93,2.71,343.3,88.67,0.0,2025-01-17 08:00:00
16.41,39.24,3.46,335.2,88.0,0.0,2025-01-17 09:00:00
19.28,31.48,3.62,331.6,87.03,0.0,2025-01-17 10:00:00
21.21,27.28,3.07,321.1,58.76,0.0,2025-01-17 11:00:00
22.49,24.28,2.58,307.8,33.44,0.0,2025-01-17 12:00:00
22.95,23.19,2.43,290.2,16.75,0.0,2025-01-17 13:00:00
22.47,24.09,2.62,279.2,16.97,0.0,2025-01-17 14:00:00
20.81,30.06,2.57,277.2,17.25,0.0,2025-01-17 15:00:00
16.28,44.61,1.82,279.5,18.56,0.0,2025-01-17 16:00:00
12.6,51.56,1.98,292.9,17.39,0.0,2025-01-17 17:00:00
11.45,53.62,2.13,311.6,17.71,0.0,2025-01-17 18:00:00
10.42,56.23,2.03,331.4,52.1,0.0,2025-01-17 19:00:00
9.57,58.74,1.76,348.9,54.66,0.0,2025-01-17 20:00:00
9.46,59.42,1.44,0.4,82.52,0.0,2025-01-17 21:00:00
10.39,57.39,1.17,6.9,80.99,0.0,2025-01-17 22:00:00
11.55,51.61,1.05,8.2,93.63,0.0,2025-01-17 23:00:00
11.73,47.6,0.77,0.0,99.76,0.0,2025-01-18 00:00:00
11.61,47.62,0.65,354.7,97.82,0.0,2025-01-18 01:00:00
11.42,48.67,0.64,9.9,97.31,0.0,2025-01-18 02:00:00
11.56,47.54,0.63,16.7,99.53,0.0,2025-01-18 03:00:00
11.72,46.05,0.55,13.8,99.63,0.0,2025-01-18 04:00:00
11.59,46.14,0.28,12.5,98.67,0.0,2025-01-18 05:00:00
10.96,47.92,0.1,275.7,99.74,0.0,2025-01-18 06:00:00
10.95,54.98,0.22,254.1,100.0,0.0,2025-01-18 07:00:00
12.8,48.69,0.42,259.0,99.24,0.0,2025-01-18 08:00:00
15.07,40.41,0.8,256.3,98.06,0.0,2025-01-18 09:00:00
17.86,32.7,1.47,264.9,97.37,0.0,2025-01-18 10:00:00
19.33,30.08,1.92,259.5,99.24,0.0,2025-01-18 11:00:00
19.39,30.02,1.93,260.1,98.2,0.0,2025-01-18 12:00:00
18.86,31.33,0.12,346.0,98.53,0.0,2025-01-18 13:00:00
19.21,31.67,1.02,95.0,97.86,0.0,2025-01-18 14:00:00
19.01,34.29,1.21,119.1,98.12,0.0,2025-01-18 15:00:00
16.2,49.24,0.73,185.5,99.64,0.0,2025-01-18 16:00:00
14.18,47.68,0.85,215.0,99.87,0.0,2025-01-18 17:00:00
13.1,47.9,0.58,267.0,99.98,0.0,2025-01-18 18:00:00
11.51,52.31,0.77,311.3,100.0,0.0,2025-01-18 19:00:00
10.57,55.22,0.87,330.5,99.9,0.0,2025-01-18 20:00:00
10.18,55.82,0.96,338.5,99.97,0.0,2025-01-18 21:00:00
10.02,55.54,0.98,348.2,100.0,0.0,2025-01-18 22:00:00
10.27,54.1,0.97,1.8,100.0,0.0,2025-01-18 23:00:00
11.18,50.43,0.93,19.4,100.0,0.0,2025-01-19 00:00:00
12.01,46.83,0.87,40.8,99.99,0.0,2025-01-19 01:00:00
12.61,44.36,0.71,63.1,99.93,0.0,2025-01-19 02:00:00
13.25,40.91,0.54,81.4,100.0,0.0,2025-01-19 03:00:00
12.95,40.9,0.33,76.0,99.81,0.0,2025-01-19 04:00:00
12.03,43.36,0.32,38.7,99.82,0.0,2025-01-19 05:00:00
11.55,44.23,0.49,9.5,90.01,0.0,2025-01-19 06:00:00
12.52,45.47,0.48,356.4,75.05,0.0,2025-01-19 07:00:00
15.49,40.97,0.97,334.2,62.49,0.0,2025-01-19 08:00:00
18.19,29.94,1.35,311.4,51.53,0.0,2025-01-19 09:00:00
20.62,24.4,1.76,296.3,40.61,0.0,2025-01-19 10:00:00
22.04,23.57,1.88,291.8,39.72,0.0,2025-01-19 11:00:00
22.79,24.83,2.0,290.2,54.58,0.0,2025-01-19 12:00:00
22.86,26.97,2.32,290.9,95.4,0.0,2025-01-19 13:00:00
21.96,31.1,2.25,294.4,95.48,0.0,2025-01-19 14:00:00
19.81,43.23,1.45,298.5,95.71,0.0,2025-01-19 15:00:00
16.86,51.12,1.3,309.7,94.81,0.0,2025-01-19 16:00:00
14.98,53.13,1.43,323.0,98.64,0.0,2025-01-19 17:00:00
14.3,53.74,1.45,335.0,99.8,0.0,2025-01-19 18:00:00
13.58,54.95,1.33,343.3,97.55,0.0,2025-01-19 19:00:00
13.26,54.5,1.27,346.3,98.53,0.0,2025-01-19 20:00:00
12.84,53.42,1.29,345.2,98.77,0.0,2025-01-19 21:00:00
12.97,52.24,1.34,346.2,99.65,0.0,2025-01-19 22:00:00
12.78,52.24,1.4,348.0,99.63,0.0,2025-01-19 23:00:00
12.8,52.05,1.45,349.2,99.61,0.0,2025-01-20 00:00:00
12.69,52.19,1.43,350.7,99.66,0.0,2025-01-20 01:00:00
12.6,52.47,1.38,350.8,99.59,0.0,2025-01-20 02:00:00
12.51,52.65,1.32,349.1,99.81,0.0,2025-01-20 03:00:00
12.54,52.85,1.27,347.3,99.63,0.0,2025-01-20 04:00:00
12.4,53.13,1.22,346.3,92.98,0.0,2025-01-20 05:00:00
12.34,52.4,1.21,345.2,93.56,0.0,2025-01-20 06:00:00
13.86,50.78,1.15,338.6,83.01,0.0,2025-01-20 07:00:00
16.91,44.9,1.54,321.6,75.41,0.0,2025-01-20 08:00:00
19.21,32.43,2.08,306.6,66.94,0.0,2025-01-20 09:00:00
21.67,26.61,2.78,299.8,59.39,0.0,2025-01-20 10:00:00
23.26,25.73,3.13,292.3,63.3,0.0,2025-01-20 11:00:00
23.83,26.5,3.13,291.0,74.39,0.0,2025-01-20 12:00:00
24.11,26.75,3.12,291.6,65.03,0.0,2025-01-20 13:00:00
23.79,27.78,2.99,292.6,54.0,0.0,2025-01-20 14:00:00
22.5,32.85,2.43,293.3,43.56,0.0,2025-01-20 15:00:00
18.5,48.39,1.29,292.8,34.21,0.0,2025-01-20 16:00:00
15.17,52.67,1.39,301.2,18.41,0.0,2025-01-20 17:00:00
14.08,53.67,1.44,314.2,5.49,0.0,2025-01-20 18:00:00
13.19,54.77,1.46,328.2,2.27,0.0,2025-01-20 19:00:00
12.49,55.65,1.5,337.2,1.7,0.0,2025-01-20 20:00:00
11.99,56.19,1.53,341.0,1.14,0.0,2025-01-20 21:00:00
11.57,56.75,1.53,344.1,0.57,0.0,2025-01-20 22:00:00
11.28,57.04,1.58,346.1,0.57,0.0,2025-01-20 23:00:00
11.04,57.46,1.59,351.0,0.57,0.0,2025-01-21 00:00:00
10.92,57.41,1.54,354.4,3.72,0.0,2025-01-21 01:00:00
11.03,57.08,1.43,357.6,6.88,0.0,2025-01-21 02:00:00
11.22,55.75,1.34,0.0,4.55,0.0,2025-01-21 03:00:00
11.7,53.54,1.27,358.2,9.68,0.0,2025-01-21 04:00:00
12.08,51.67,1.21,354.8,27.78,0.0,2025-01-21 05:00:00
12.57,50.47,1.11,351.7,50.24,0.0,2025-01-21 06:00:00
14.28,51.13,0.92,346.9,65.08,0.0,2025-01-21 07:00:00
17.95,47.74,1.15,334.8,74.21,0.0,2025-01-21 08:00:00
20.25,34.26,1.95,318.5,83.25,0.0,2025-01-21 09:00:00
22.14,28.89,2.67,314.2,93.17,0.0,2025-01-21 10:00:00
23.35,26.73,2.92,305.8,99.11,0.0,2025-01-21 11:00:00
23.8,26.35,3.11,300.3,99.18,0.0,2025-01-21 12:00:00
23.7,26.75,3.22,298.0,94.93,0.0,2025-01-21 13:00:00
23.03,28.16,3.2,296.2,87.12,0.0,2025-01-21 14:00:00
21.65,32.7,2.8,294.7,80.62,0.0,2025-01-21 15:00:00
17.97,46.74,1.59,295.8,75.06,0.0,2025-01-21 16:00:00
14.25,54.28,1.53,307.3,65.18,0.0,2025-01-21 17:00:00
13.14,56.45,1.55,322.6,35.8,0.0,2025-01-21 18:00:00
12.33,58.49,1.55,334.4,7.54,0.0,2025-01-21 19:00:00
11.75,59.79,1.54,341.4,6.56,0.0,2025-01-21 20:00:00
11.32,60.72,1.47,346.2,5.66,0.0,2025-01-21 21:00:00
11.02,61.0,1.4,348.9,4.75,0.0,2025-01-21 22:00:00
10.85,60.49,1.32,351.7,3.84,0.0,2025-01-21 23:00:00
10.8,59.59,1.28,354.6,2.94,0.0,2025-01-22 00:00:00
10.9,57.99,1.26,356.4,2.03,0.0,2025-01-22 01:00:00
11.14,56.11,1.26,357.3,34.16,0.0,2025-01-22 02:00:00
11.53,53.65,1.23,2.3,60.35,0.0,2025-01-22 03:00:00
12.09,50.6,1.12,12.4,88.6,0.0,2025-01-22 04:00:00
12.53,48.33,0.91,26.0,78.42,0.0,2025-01-22 05:00:00
13.15,45.73,0.8,46.5,68.16,0.0,2025-01-22 06:00:00
14.37,46.42,0.61,75.7,51.21,0.0,2025-01-22 07:00:00
17.4,42.93,0.47,106.1,34.44,0.0,2025-01-22 08:00:00
20.44,32.26,0.9,242.3,19.54,0.0,2025-01-22 09:00:00
22.43,27.99,1.62,252.0,2.84,0.0,2025-01-22 10:00:00
23.44,26.36,2.06,250.2,0.57,0.0,2025-01-22 11:00:00
23.84,25.92,2.44,253.6,0.28,0.0,2025-01-22 12:00:00
23.74,26.1,2.71,258.5,0.0,0.0,2025-01-22 13:00:00
23.14,27.15,2.79,260.7,0.65,0.0,2025-01-22 14:00:00
21.87,30.85,2.48,261.9,1.3,0.0,2025-01-22 15:00:00
18.06,47.66,1.22,264.8,1.95,0.0,2025-01-22 16:00:00
14.72,53.13,1.22,273.3,2.6,0.0,2025-01-22 17:00:00
13.98,53.57,1.16,289.1,3.25,0.0,2025-01-22 18:00:00
13.32,54.26,1.03,313.8,3.9,0.0,2025-01-22 19:00:00
12.54,55.86,0.98,343.4,4.55,0.0,2025-01-22 20:00:00
11.74,57.9,1.01,8.0,0.57,0.0,2025-01-22 21:00:00
11.37,58.07,1.08,23.0,1.14,0.0,2025-01-22 22:00:00
11.74,56.66,1.1,36.1,1.7,0.0,2025-01-22 23:00:00
12.69,52.48,1.08,49.1,1.51,0.0,2025-01-23 00:00:00
13.72,47.88,0.84,60.1,1.33,0.0,2025-01-23 01:00:00
14.53,44.2,0.66,69.6,1.24,0.0,2025-01-23 02:00:00
14.4,44.09,0.43,61.1,1.16,0.0,2025-01-23 03:00:00
13.76,44.79,0.52,28.5,1.07,0.0,2025-01-23 04:00:00
12.34,48.73,0.76,28.2,0.99,0.0,2025-01-23 05:00:00
11.4,51.77,0.98,30.8,0.9,0.0,2025-01-23 06:00:00
12.42,54.96,0.87,28.9,0.82,0.0,2025-01-23 07:00:00
16.52,45.72,1.15,27.5,0.74,0.0,2025-01-23 08:00:00
19.64,33.75,1.15,326.7,0.65,0.0,2025-01-23 09:00:00
21.62,28.79,1.92,300.3,0.57,0.0,2025-01-23 10:00:00
22.65,26.63,2.48,294.3,0.57,0.0,2025-01-23 11:00:00
23.11,25.5,2.94,294.6,0.41,0.0,2025-01-23 12:00:00
23.1,25.16,3.32,297.0,0.57,0.0,2025-01-23 13:00:00
22.53,25.69,3.49,299.4,0.85,0.0,2025-01-23 14:00:00
21.23,29.04,3.28,300.0,1.14,0.0,2025-01-23 15:00:00
17.71,40.63,2.07,299.2,1.42,0.0,2025-01-23 16:00:00
14.37,47.49,2.08,305.2,1.7,0.0,2025-01-23 17:00:00
13.57,48.27,2.38,314.3,1.49,0.0,2025-01-23 18:00:00
12.81,49.82,2.45,322.3,1.28,0.0,2025-01-23 19:00:00
12.07,51.76,2.44,328.4,1.07,0.0,2025-01-23 20:00:00
11.45,53.59,2.38,334.6,0.85,0.0,2025-01-23 21:00:00
10.94,55.08,2.33,339.7,0.64,0.0,2025-01-23 22:00:00
10.54,55.96,2.24,344.2,0.43,0.0,2025-01-23 23:00:00
10.17,56.72,2.04,347.8,0.21,0.0,2025-01-24 00:00:00
9.91,57.05,1.84,349.7,0.0,0.0,2025-01-24 01:00:00
9.67,57.29,1.64,350.5,0.14,0.0,2025-01-24 02:00:00
9.4,57.9,1.43,351.1,0.28,0.0,2025-01-24 03:00:00
9.22,57.78,1.33,350.0,0.43,0.0,2025-01-24 04:00:00
9.04,57.7,1.28,348.2,0.57,0.0,2025-01-24 05:00:00
8.92,57.26,1.24,348.9,0.57,0.0,2025-01-24 06:00:00
11.41,55.49,1.1,345.8,0.57,0.0,2025-01-24 07:00:00
16.0,40.78,1.92,327.1,0.57,0.0,2025-01-24 08:00:00
18.83,32.29,2.98,315.0,0.57,0.0,2025-01-24 09:00:00
21.05,27.71,3.78,311.7,0.57,0.0,2025-01-24 10:00:00
22.45,24.97,4.34,308.2,0.57,0.0,2025-01-24 11:00:00
23.11,23.81,4.71,308.2,0.1,0.0,2025-01-24 12:00:00
23.2,23.39,4.9,309.4,0.57,0.0,2025-01-24 13:00:00
22.68,23.79,4.85,310.5,0.57,0.0,2025-01-24 14:00:00
21.49,26.3,4.35,310.7,0.57,0.0,2025-01-24 15:00:00
18.3,33.96,2.99,308.7,0.57,0.0,2025-01-24 16:00:00
14.54,42.23,2.32,312.6,0.57,0.0,2025-01-24 17:00:00
13.39,44.33,2.31,321.8,0.57,0.0,2025-01-24 18:00:00
12.35,46.72,2.18,333.0,0.57,0.0,2025-01-24 19:00:00
11.55,48.46,2.1,340.8,2.27,0.0,2025-01-24 20:00:00
10.9,49.63,1.98,344.5,2.27,0.0,2025-01-24 21:00:00
10.34,50.52,1.86,345.7,2.27,0.0,2025-01-24 22:00:00
9.94,50.47,1.8,345.5,1.14,0.0,2025-01-24 23:00:00
9.58,50.13,1.76,344.9,0.26,0.0,2025-01-25 00:00:00
9.23,49.72,1.73,343.6,5.09,0.0,2025-01-25 01:00:00
8.87,49.29,1.68,342.6,5.09,0.0,2025-01-25 02:00:00
8.54,48.86,1.63,341.0,13.04,0.0,2025-01-25 03:00:00
8.24,48.31,1.58,339.3,18.72,0.0,2025-01-25 04:00:00
7.95,47.55,1.53,338.1,20.43,0.0,2025-01-25 05:00:00
7.68,46.86,1.48,338.6,5.09,0.0,2025-01-25 06:00:00
10.43,44.94,1.39,338.4,3.98,0.0,2025-01-25 07:00:00
15.51,32.17,2.17,334.6,2.84,0.0,2025-01-25 08:00:00
18.63,22.45,3.03,320.9,1.7,0.0,2025-01-25 09:00:00
21.18,17.39,3.81,312.9,0.57,0.0,2025-01-25 10:00:00
22.87,14.68,4.26,307.9,0.57,0.0,2025-01-25 11:00:00
23.72,13.45,4.51,304.1,0.0,0.0,2025-01-25 12:00:00
23.85,13.29,4.55,302.6,1.7,0.0,2025-01-25 13:00:00
23.35,14.12,4.27,303.2,3.41,0.0,2025-01-25 14:00:00
21.82,18.73,3.39,302.5,4.78,0.0,2025-01-25 15:00:00
17.2,31.8,1.83,298.7,7.45,0.0,2025-01-25 16:00:00
13.0,37.86,1.76,303.4,8.52,0.0,2025-01-25 17:00:00
11.74,39.6,1.75,313.4,10.24,0.0,2025-01-25 18:00:00
10.67,41.94,1.66,323.8,10.81,0.0,2025-01-25 19:00:00
9.79,43.99,1.59,331.0,15.92,0.0,2025-01-25 20:00:00
9.15,45.53,1.56,334.1,13.08,0.0,2025-01-25 21:00:00
8.61,46.53,1.55,336.4,18.75,0.0,2025-01-25 22:00:00
8.2,46.98,1.56,339.4,21.58,0.0,2025-01-25 23:00:00
7.91,46.88,1.55,343.1,1.03,0.0,2025-01-26 00:00:00
7.68,46.57,1.55,345.4,22.14,0.0,2025-01-26 01:00:00
7.56,46.04,1.55,347.0,3.54,0.0,2025-01-26 02:00:00
7.55,45.01,1.53,347.5,32.9,0.0,2025-01-26 03:00:00
7.73,43.13,1.51,347.0,46.54,0.0,2025-01-26 04:00:00
8.38,39.59,1.48,346.0,56.76,0.0,2025-01-26 05:00:00
9.3,35.38,1.31,347.2,38.57,0.0,2025-01-26 06:00:00
11.6,35.68,0.89,355.5,25.39,0.0,2025-01-26 07:00:00
15.27,32.3,0.62,4.6,19.92,0.0,2025-01-26 08:00:00
18.61,19.95,0.95,325.3,13.51,0.0,2025-01-26 09:00:00
21.52,16.18,1.67,305.0,0.57,0.0,2025-01-26 10:00:00
23.21,14.54,2.3,295.8,0.96,0.0,2025-01-26 11:00:00
24.07,13.89,2.85,290.5,0.57,0.0,2025-01-26 12:00:00
24.17,14.11,3.18,292.5,0.0,0.0,2025-01-26 13:00:00
23.57,15.46,3.18,295.8,0.57,0.0,2025-01-26 14:00:00
21.96,21.37,2.49,294.9,1.14,0.0,2025-01-26 15:00:00
17.13,37.28,1.35,289.9,1.7,0.0,2025-01-26 16:00:00
13.16,41.42,1.41,297.5,2.27,0.0,2025-01-26 17:00:00
11.95,42.89,1.37,312.6,2.84,0.0,2025-01-26 18:00:00
11.06,44.13,1.34,330.6,2.84,0.0,2025-01-26 19:00:00
10.42,45.09,1.35,345.9,5.11,0.0,2025-01-26 20:00:00
10.12,45.13,1.37,354.1,7.38,0.0,2025-01-26 21:00:00
10.33,43.14,1.41,358.4,12.49,0.0,2025-01-26 22:00:00
10.95,39.73,1.37,2.1,15.33,0.0,2025-01-26 23:00:00
11.26,37.98,1.18,7.8,18.72,0.0,2025-01-27 00:00:00
12.08,34.75,1.05,14.3,28.38,0.0,2025-01-27 01:00:00
11.97,34.44,0.98,19.7,1.77,0.0,2025-01-27 02:00:00
11.76,34.02,0.89,21.1,56.77,0.0,2025-01-27 03:00:00
11.5,33.81,0.75,13.9,62.45,0.0,2025-01-27 04:00:00
10.95,34.02,0.69,356.7,82.9,0.0,2025-01-27 05:00:00
10.38,34.13,0.78,343.7,28.38,0.0,2025-01-27 06:00:00
11.01,37.69,0.8,340.2,21.42,0.0,2025-01-27 07:00:00
14.35,33.88,1.17,326.9,14.53,0.0,2025-01-27 08:00:00
17.38,22.63,2.03,311.6,8.67,0.0,2025-01-27 09:00:00
20.23,17.63,3.07,307.3,1.14,0.0,2025-01-27 10:00:00
22.05,15.06,4.0,305.1,0.57,0.0,2025-01-27 11:00:00
22.73,14.65,4.44,304.9,0.57,0.0,2025-01-27 12:00:00
22.78,15.04,4.64,306.9,0.0,0.0,2025-01-27 13:00:00
22.27,16.36,4.48,308.4,0.34,0.0,2025-01-27 14:00:00
20.89,21.29,3.5,306.9,0.68,0.0,2025-01-27 15:00:00
16.54,33.49,1.94,304.1,1.02,0.0,2025-01-27 16:00:00
12.77,39.6,1.85,310.8,1.36,0.0,2025-01-27 17:00:00
11.74,41.07,1.9,322.3,1.7,0.0,2025-01-27 18:00:00
10.92,42.92,1.87,333.3,1.99,0.0,2025-01-27 19:00:00
10.24,44.54,1.82,339.4,2.27,0.0,2025-01-27 20:00:00
9.64,45.98,1.74,341.3,2.27,0.0,2025-01-27 21:00:00
9.11,46.98,1.7,342.5,2.27,0.0,2025-01-27 22:00:00
8.7,47.47,1.67,343.0,0.57,0.0,2025-01-27 23:00:00
8.4,47.45,1.64,343.3,3.98,0.0,2025-01-28 00:00:00
8.18,47.3,1.59,342.5,0.12,0.0,2025-01-28 01:00:00
8.01,46.82,1.53,343.3,11.36,0.0,2025-01-28 02:00:00
7.99,45.72,1.47,345.9,46.0,0.0,2025-01-28 03:00:00
8.48,42.55,1.47,347.9,66.43,0.0,2025-01-28 04:00:00
9.68,37.21,1.41,351.0,64.14,0.0,2025-01-28 05:00:00
10.81,32.97,1.13,359.5,26.08,0.0,2025-01-28 06:00:00
13.2,31.34,0.77,18.9,19.57,0.0,2025-01-28 07:00:00
16.01,32.18,0.43,54.5,15.16,0.0,2025-01-28 08:00:00
19.12,20.68,0.57,310.1,11.17,0.0,2025-01-28 09:00:00
22.09,16.7,1.71,294.2,7.27,0.0,2025-01-28 10:00:00
23.85,15.06,2.32,291.3,2.27,0.0,2025-01-28 11:00:00
24.77,14.58,2.69,290.3,0.57,0.0,2025-01-28 12:00:00
25.03,14.78,2.83,292.7,0.07,0.0,2025-01-28 13:00:00
24.43,16.27,2.84,293.0,0.96,0.0,2025-01-28 14:00:00
22.65,21.96,2.1,290.7,1.86,0.0,2025-01-28 15:00:00
17.81,40.54,1.07,283.0,2.76,0.0,2025-01-28 16:00:00
15.18,37.97,1.19,285.5,3.65,0.0,2025-01-28 17:00:00
15.19,34.24,0.83,293.5,4.55,0.0,2025-01-28 18:00:00
15.52,30.49,0.09,333.5,6.81,0.0,2025-01-28 19:00:00
14.16,33.6,0.72,120.1,11.35,0.0,2025-01-28 20:00:00
12.24,39.63,1.08,112.8,17.03,0.0,2025-01-28 21:00:00
10.32,46.75,1.31,96.1,21.0,0.0,2025-01-28 22:00:00
9.12,51.21,1.44,86.0,36.33,0.0,2025-01-28 23:00:00
8.88,51.5,1.54,84.8,39.18,0.0,2025-01-29 00:00:00
9.08,49.6,1.51,88.9,28.3,0.0,2025-01-29 01:00:00
9.16,48.25,1.51,93.0,36.9,0.0,2025-01-29 02:00:00
9.01,47.92,1.53,97.9,61.34,0.0,2025-01-29 03:00:00
8.8,47.92,1.54,104.7,53.95,0.0,2025-01-29 04:00:00
8.44,48.83,1.55,111.1,53.94,0.0,2025-01-29 05:00:00
7.99,50.53,1.56,115.9,38.02,0.0,2025-01-29 06:00:00
10.25,49.85,1.47,118.8,40.54,0.0,2025-01-29 07:00:00
15.06,37.57,2.49,118.5,45.86,0.0,2025-01-29 08:00:00
17.75,29.46,3.03,128.2,51.82,0.0,2025-01-29 09:00:00
20.23,24.91,3.41,136.7,58.82,0.0,2025-01-29 10:00:00
22.05,22.02,3.64,144.2,24.25,0.0,2025-01-29 11:00:00
22.95,20.78,3.68,149.7,20.5,0.0,2025-01-29 12:00:00
23.04,20.48,3.61,152.8,34.62,0.0,2025-01-29 13:00:00
22.46,21.65,3.31,153.4,19.08,0.0,2025-01-29 14:00:00
20.88,29.27,2.18,152.4,17.8,0.0,2025-01-29 15:00:00
17.05,43.59,1.18,146.4,16.33,0.0,2025-01-29 16:00:00
14.11,46.34,1.27,134.7,15.64,0.0,2025-01-29 17:00:00
13.04,47.25,1.32,119.1,14.41,0.0,2025-01-29 18:00:00
12.19,48.47,1.37,105.7,16.48,0.0,2025-01-29 19:00:00
11.5,49.38,1.46,97.1,7.42,0.0,2025-01-29 20:00:00
10.99,49.77,1.58,90.0,9.62,0.0,2025-01-29 21:00:00
10.66,49.9,1.7,84.6,12.98,0.0,2025-01-29 22:00:00
10.42,49.95,1.77,80.9,11.89,0.0,2025-01-29 23:00:00
10.18,49.86,1.77,79.9,17.66,0.0,2025-01-30 00:00:00
9.9,50.15,1.69,80.8,11.48,0.0,2025-01-30 01:00:00
9.65,50.32,1.6,82.1,31.55,0.0,2025-01-30 02:00:00
9.52,50.22,1.51,83.5,31.37,0.0,2025-01-30 03:00:00
9.62,48.97,1.47,84.9,39.19,0.0,2025-01-30 04:00:00
10.0,46.62,1.47,84.9,40.13,0.0,2025-01-30 05:00:00
10.44,44.32,1.43,82.8,38.11,0.0,2025-01-30 06:00:00
12.2,45.65,1.17,78.2,37.72,0.0,2025-01-30 07:00:00
16.68,40.43,1.18,79.7,36.67,0.0,2025-01-30 08:00:00
19.77,24.95,1.02,116.8,36.27,0.0,2025-01-30 09:00:00
22.04,20.76,1.18,167.7,35.35,0.0,2025-01-30 10:00:00
23.68,19.15,1.54,190.1,1.14,0.0,2025-01-30 11:00:00
24.35,18.78,1.82,198.9,8.16,0.0,2025-01-30 12:00:00
24.42,18.93,1.88,204.8,0.57,0.0,2025-01-30 13:00:00
23.89,20.0,1.85,213.5,0.57,0.0,2025-01-30 14:00:00
22.71,23.8,1.48,224.2,0.57,0.0,2025-01-30 15:00:00
19.39,39.52,0.9,237.2,0.57,0.0,2025-01-30 16:00:00
17.36,35.69,0.94,255.2,0.57,0.0,2025-01-30 17:00:00
17.38,33.11,0.74,292.1,0.57,0.0,2025-01-30 18:00:00
16.0,36.09,0.75,351.5,0.57,0.0,2025-01-30 19:00:00
14.49,40.06,1.01,29.6,0.57,0.0,2025-01-30 20:00:00
13.12,43.7,1.16,55.2,0.57,0.0,2025-01-30 21:00:00
12.04,46.26,1.24,76.0,1.7,0.0,2025-01-30 22:00:00
11.24,48.19,1.31,90.9,2.27,0.0,2025-01-30 23:00:00
10.51,50.34,1.42,100.1,23.69,0.0,2025-01-31 00:00:00
10.02,51.62,1.54,103.1,8.43,0.0,2025-01-31 01:00:00
9.58,52.76,1.55,101.9,25.97,0.0,2025-01-31 02:00:00
9.24,53.7,1.51,100.3,5.09,0.0,2025-01-31 03:00:00
9.03,53.93,1.46,99.1,6.22,0.0,2025-01-31 04:00:00
8.93,53.63,1.41,99.4,8.53,0.0,2025-01-31 05:00:00
9.01,52.7,1.38,100.8,3.41,0.0,2025-01-31 06:00:00
11.39,51.7,1.14,104.2,24.85,0.0,2025-01-31 07:00:00
16.03,37.58,2.13,117.0,44.06,0.0,2025-01-31 08:00:00
18.45,32.41,2.51,138.9,62.34,0.0,2025-01-31 09:00:00
20.66,29.65,2.8,155.1,81.1,0.0,2025-01-31 10:00:00
22.13,27.61,3.03,166.1,89.15,0.0,2025-01-31 11:00:00
22.8,26.66,3.15,171.2,39.02,0.0,2025-01-31 12:00:00
22.88,26.4,3.07,171.9,22.93,0.0,2025-01-31 13:00:00
22.58,26.64,2.83,171.3,2.27,0.0,2025-01-31 14:00:00
21.49,30.08,2.19,171.6,7.23,0.0,2025-01-31 15:00:00
18.09,45.42,1.06,178.9,13.1,0.0,2025-01-31 16:00:00
15.99,44.06,1.14,182.5,18.45,0.0,2025-01-31 17:00:00
15.69,42.97,0.98,174.1,23.85,0.0,2025-01-31 18:00:00
15.83,40.83,0.87,149.0,60.75,0.0,2025-01-31 19:00:00
14.73,43.84,0.87,118.9,72.11,0.0,2025-01-31 20:00:00
13.64,46.57,1.05,99.3,81.77,0.0,2025-01-31 21:00:00
12.37,50.27,1.22,91.4,88.58,0.0,2025-01-31 22:00:00
11.28,53.66,1.29,88.7,92.55,0.0,2025-01-31 23:00:00
10.68,55.23,1.39,88.8,87.94,0.0,2025-02-01 00:00:00
10.35,55.96,1.46,89.6,89.66,0.0,2025-02-01 01:00:00
10.13,56.15,1.5,86.6,92.57,0.0,2025-02-01 02:00:00
10.03,55.76,1.5,83.9,87.37,0.0,2025-02-01 03:00:00
10.03,54.89,1.45,82.1,86.9,0.0,2025-02-01 04:00:00
10.28,53.02,1.43,82.8,88.72,0.0,2025-02-01 05:00:00
10.82,50.35,1.43,84.8,88.15,0.0,2025-02-01 06:00:00
13.13,49.59,1.14,89.5,89.3,0.0,2025-02-01 07:00:00
17.64,41.51,1.18,119.4,90.05,0.0,2025-02-01 08:00:00
20.37,29.43,2.05,167.0,90.6,0.0,2025-02-01 09:00:00
